location,date,likes,retweets,text
"Tucson, AZ",2020-05-18,1,1,I hope you’re paying attention ⁦@realDonaldTrump⁩!  https://t.co/tXIrSUWW1X
"Texas, USA",2020-05-11,6447,1026,Você pode confiar no Exército !!! Brasil acima de tudo !! https://t.co/obOD76L8j3
"Norfolk, VA",2020-05-24,1,0,Maintaining motivation is becoming an increasing challenge for many people slogging through life curtailed by the coronavirus pandemic. From The New York Times: https://t.co/q2kOWaMSOU
"Washington, USA",2020-05-03,1117,312,"Joe Biden and Elizabeth Warren in a powerful joint op-ed.

Biden, Warren: There’s no oversight of coronavirus relief — because that’s what Trump wants https://t.co/g7CEJBnzpj"
"East Oakland, California",2020-05-17,0,0,I don’t have more smoke for people who are “breaking” social distancing rules than I do for the government who did not and still has not handled this pandemic properly.
"Kentucky, USA",2020-05-05,2862,1056,"Rick Bright is painting a detailed picture of how he tried to warn the administration about how serious #COVID19 could be, but 
""It was obvious that Dr. Bright's persistent demands for urgent action to respond to the pandemic had caused a 'shit storm'.” https://t.co/3MlzbINLD5"
"Ramsey, New Jersey",2020-05-04,2,19,"Join us this Wednesday for the next event in our #RETHINKPrint Post COVID Virtual Planning Series! #Printing #Print #PrintIndustry

REGISTER HERE 👉🏼 https://t.co/gzLrmML5Tu https://t.co/jBvN5FYSpp"
"Georgia, USA",2020-05-01,1622,795,"The White House won't let Dr. Anthony Fauci, a key member of the coronavirus task force, testify on Capitol Hill, a committee spokesperson says https://t.co/gvbaTndGWE"
"Mission Viejo, CA",2020-05-13,0,1,"'This virus may never go away,' WHO says - Reuters https://t.co/hF5xsbwQP9"
"Columbus, OH",2020-05-17,2,1,"@VineyardCbus church is so generous! We started a #COVID19 relief fund to help those who have lost their jobs or are sick. In just 3 weeks we raised $380,000! If you are able, donate to our #COVID19 relief fund by visiting: https://t.co/n2Ir8cD0OW."
"Woodinville, WA",2020-05-28,157302,51538,"We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores. https://t.co/1qqpgayUEX"
"San Antonio, TX",2020-05-02,0,0,"4 the Love of Oil, Odessa 🖤 https://t.co/g04KCipY1q"
"Atlanta, GA",2020-05-07,387,109,"National GE:
Biden 51% (+6)
Trump 45%

@Be0ptimus/@FirehouseStrat 4/28-5/5
https://t.co/yG2S4BQy3U"
"Cleveland, OH",2020-05-04,1,1,"Recently, Pastor Drew contributed to a devotional for Christian families during this time of quarantine called Pandemic Faith: A Family Devotional for Life During COVID-19. Best of all, it’s free for you and your family to use! Find it here: https://t.co/2mxnWXI1yY"
"Sarasota, FL",2020-05-30,88,23,"Coronavirus update, NBA, MLB, Minnesota mess, FL gov Desantis on Outkick https://t.co/M2kOIXAebA"
"Syracuse, NY",2020-05-20,2,1,"Trump co. gets 1.3 billion to build 42 miles of wall .. meanwhile no money for the millions of Americans suffering the botched response to COVID19. 
https://t.co/DfGzxQoDEE"
"San Francisco, CA",2020-05-18,1477,12614,"ลิฟท์ที่ซีคอนสแควร์ ... เต็ม10ไม่หัก
เพราะทุกวันนี้ยื่นมือไปกดไปจับอะไรก็ คิดว่าเอาไงดีว้าๆ พุทโธๆ นะโมตัสสะในใจตลอด

#ไทยชนะ #COVID__19 #covid19 #โควิด_19 #โควิท19 https://t.co/fGU3SMtsfJ"
"Btw Sing Sing & West Point, NY",2020-05-23,5353,2509,"Donald Trump will be on a golf course as the 100,000th American dies of COVID."
"California, USA",2020-05-02,16174,5943,"America 2020: Auschwitz is trending on Twitter because a lockdown protester used the words Jews saw as they entered the Nazi death camp — work makes free — on a sign directed at Illinois' Jewish Governor, JB Pritzker. Who are we? https://t.co/GXtt60AVNq"
"Miami, FL",2020-05-19,0,0,Dimm NJ Governor Goes Full Dictator After Video Of Him At Gym In 'Defiance' Of His Stay At Home Order Goes Viral... DoG https://t.co/TybCgU7f1r
"Nebraska, USA",2020-05-14,6254,1686,"As an Asian American, it sickens me to see @JoeBiden defend the Chinese Communist Party at the expense of the United States.

We need to stick together, Joe. Not carry the enemy’s water.

#StrongerTogether https://t.co/4Q6KbQk94v"
"Wisconsin, USA",2020-05-23,10526,790,How. Are they this. Fucking. Stupid. https://t.co/4i35KBLkSo
"Lawrenceburg, Tennessee",2020-05-02,1259,367,If Jeff Hardy came back with this theme the Corona virus would be cured. https://t.co/39BMFqrThN
"WFH near ATL, GA, USA",2020-05-15,3,7,Americans may be willing to pay $5 trillion to stop the spread of COVID-19 https://t.co/gKnbVoTlOH
"Florida, USA",2020-05-02,4484,1695,"Soon, their concern turned to alarm. And then fear. As they could see a wave of death coming to the US, unless President Trump &amp; his team acted, urging states with hot spots to move social distancing/targeted closures. Dr Mecher is a medical adviser at Veterans Administration. https://t.co/Sa1Trvsyom"
"Oakland, CA",2020-05-08,0,0,@realDonaldTrump @VP @TheView @JoyVBehar @DonaldJTrumpJr @JoeBiden @WalshFreedom @RepAdamSchiff @SenSchumer @FLOTUS https://t.co/hD1NFrClPi https://t.co/HskijENphY
"California, USA",2020-05-10,11166,3580,"I had forgotten about this tweet, but no one should ever forget about this tweet. https://t.co/LIADjSCuoD"
"Gainesville, FL",2020-05-12,114,13,"Some adverts  pre covid were fear based, ie ‘this’ll save your life/ prepare to panic/ nobody want a loser/ ’...etc
Currently ‘We’re there for you, buy this thing’ is in. 
Wonder what’s  to come... don’t forget Freud’s nephew was instrumental in shaping modern advertising. https://t.co/p68JlW9AG0"
"Charlotte, NC",2020-05-16,0,0,"Places without social distancing have 35 times more potential coronavirus spread, study finds https://t.co/UlhcQJTID0"
"Bossier City, Louisiana",2020-05-12,821,366,Official statement regarding the @NJCAA recruiting ban in regards to COVID-19 ⤵️ https://t.co/ERvVYodcOe
"Ellensburg, WA",2020-05-31,313832,129507,Racism is still the biggest pandemic we face https://t.co/1F7skz2NRw
"Calumet County, WI",2020-05-04,10,5,Re: That leaked CDC model reported by the NYT https://t.co/BRx4imTIF4
"Seattle, WA",2020-05-02,87557,21050,"So people on unemployment are getting the max pay of $450 per week, another whopping $600 because of COVID-19 for a total of $4,200 a month PLUS these stimulus checks? Meanwhile essential frontline workers such as myself are busting our ass working long hours with no salary inc-"
"New York, USA",2020-05-04,368,76,Add to the lockdown deaths. https://t.co/bfTK3JLmyG
"Georgia, USA",2020-05-10,20741,4908,"""'It is a bleak picture right now all across the map' said one Republican strategist involved in Senate races...'This whole conversation is a referendum on Trump, and that is a bad place for Republicans to be.'""
Couldn't happen to a more deserving bunch.
https://t.co/whVSItUoAC"
"Lebanon, PA",2020-05-10,0,0,https://t.co/x9qgKXoT0p #cbd #cbdoil #cbdfordogs #pet #HappyMothersDay #COVIDIOTS #motherday2020 #motherhood #lockdown https://t.co/Fa6AU78MlE
"Illinois, USA",2020-05-10,3682,1787,"4/
But evidence points in the opposite direction, meaning #COVID19 deaths are UNDER-counted, not over-counted.
https://t.co/izcgTKyajl
Nevertheless, #Trump backers are pushing the ""over-count"" narrative hard. MORE
https://t.co/3VtMbnfPwD"
"Los Angeles, CA",2020-05-30,0,18,"In Lockdown, a Neighborhood Opens Up #discuss #grab #hyperlocal https://t.co/Wvrc8P2TME"
"Elizabethtown, KY & Nashville, TN",2020-05-22,7,2,Thank you @robcroninNY @120over80MKTG for sharing my story and discussing the upcoming @GoingDigitalBHT virtual behavioral health tech summit! Register at https://t.co/IrmSWvggKo #GoingDigitalBHT #GDBHT2020 #mentalhealth #teletherapy #Covid19 #DigitalHealth https://t.co/Ammki1bPVD
"Washington, DC",2020-05-27,1,1,Another small step towards a true European Union. Now on to debt mutualization? E.U. proposes $825 billion coronavirus rescue plan giving Brussels power to raise money for first time https://t.co/uIHMUqGtdK
"Austin, TX",2020-05-03,5783,2808,Evangelical fundamentalists who openly defied social distancing guidelines are dying of COVID-19 in frightening numbers  https://t.co/3azxKHDJZq
"Milwaukee, WI",2020-05-14,5,0,‼️‼️‼️ https://t.co/zwzShKNPtg
"Tacoma, WA",2020-05-29,8,2,"Like many restaurants, @swisspub didn’t know what to do when the pandemic hit. Hero Meals has helped keep the doors open at the iconic downtown pub #WeRTacoma #RHatRCity

➡️ https://t.co/fukHy7I5ma https://t.co/CtpcOw7LrP"
"California, USA",2020-05-30,4273,1840,"Here is my breakdown of Donald Trump's 654 false claims between the day his pandemic task force started meeting, January 27, and May 3. https://t.co/pkGi695nM0"
"San Francisco, CA",2020-05-17,0,0,"“Of the 20.5 million jobs lost last month, women make up 55% of those now looking for work. Their unemployment rate is about 2% higher than that of men. Women of color fare the worst of all, with unemployment rates of Hispanic women at over 20%.”
https://t.co/BZi7WpGSJA"
"West Branch, IA",2020-05-20,2,0,"Number of days since last peak:
State: 18
Region: 30
Iowa's daily count of new #COVID19 cases fell from 341 yesterday to 238 today.
This 7-county region saw 10 new cases, averaging 1 to 2 new cases per county. https://t.co/UP2Xo6H4KB"
"DeLand, FL",2020-05-26,0,0,"Sen. Kennedy: Trump is the only world leader standing up to China.               He isn’t standing up to China. He uses all their services for his products and profits. I wish he’d stand up to COVID-19. More than 100,000 death Americans needed him.  https://t.co/G8GxLXaRDF"
"Lansing, MI",2020-05-08,0,0,https://t.co/kExgyrHu71
"Florida, USA",2020-05-27,85,41,"David Brooks, columnist for the NY Times, discusses the lasting impact of the coronavirus pandemic on the U.S.: ""All of the things that grew out of our sense of safety — our individualism, our looseness, our creativity — all that gets shifted.""
https://t.co/nbJvF9GL42"
"Cleveland, OH",2020-05-18,4747,940,"Mike Pence has been missing for the past week after having been directly exposed to coronavirus. Some are asking if he's dead, but really he's just dead inside."
"Washington, USA",2020-05-10,720,227,"NEW: 146 new #COVID19 cases reported in Orange County today, totaling to 3,380 cases overall. In a population of over 3.1 million people, that’s .001% of the population that has tested positive. 74 total deaths in OC equates to .00002% of the population. @FOXLA"
"New York, USA",2020-05-04,261,84,"NEW: New York reports 2,538 new cases of coronavirus and 226 new deaths.

Total of 318,953 cases and 19,415 deaths."
"Wisconsin, USA",2020-05-01,39771,5525,"@realDonaldTrump angry mob brandishing military-grade weapons because they're mad at having to stay at home = ""good people""
athlete taking a knee to protest centuries of systemic racism = ""son of a b"""
"Colorado, USA",2020-05-13,2,0,"""Coronavirus: US facing lasting economic damage if government fails to act, Federal Reserve warns"" #Coronavirus https://t.co/Q5Ew2zZFHu"
"North Valley Stream, New York",2020-05-02,0,0,"Public opinion, not scientific advice, is what is keeping us in lockdown       https://t.co/SLKAJNEjdE via @telegraphnews"
"Chowchilla, CA",2020-05-13,377,215,"In case you missed it, Central City, Kentucky has recorded a 600% increase in CoronaVirus cases, in the last 7 days.

Senators for that state? Mitch McConnell and Rand Paul.

Mitch doesn't want another relief bill, which Democrats are pushing. And Rand? Well, he's immune now...."
"Mississippi, USA",2020-05-02,198,71,Backpedaling like a bitch. https://t.co/j4k8UI2K5x
"Washington, DC",2020-05-17,8113,3548,"""An astonishing call to action from one of the world's most prestigious medical journals, outright calling for Americans to choose a new president as Donald Trump's retreat from leadership on coronavirus puts human lives at risk"" - @NicolleDWallace https://t.co/nDviBK1dgT"
"Houston, Texas",2020-05-22,5352,2509,"Donald Trump will be on a golf course as the 100,000th American dies of COVID."
"Alabama, USA",2020-05-23,11,7,Our friends at @KDHE have created this awesome resource to help caregivers talk with kids about Coronavirus. Get more of our favorite resources for talking with kids at https://t.co/L7YSBLv5XR #kcdcseriousfun #topcitykids https://t.co/Ze4kQh8sVV
